,date,item_name,base_price,qty,S1,S2,S3,S4,HyperDisplayQty,Frequency,inv_qty,real_qty,ml_preds,S0,Q_auto,ML_auto,abs_err_Q,abs_err_ML
105,2023-09-14,Цай Хаан1ш жижиглэнгийн  ууттай MNG,349.0,39.0,17.38888888888889,15.265625,14.256944444444445,19.15,7.0,7,0.0,39.0,20.650832042957045,15.581744429032494,149.0,200.0,23.418255570967506,18.349167957042955
106,2023-09-15,Цай Хаан1ш жижиглэнгийн  ууттай MNG,349.0,19.0,17.729166666666668,13.966145833333334,13.494444444444444,19.069444444444443,7.0,7,0.0,19.0,15.892694597069593,15.37534906834183,147.0,152.0,3.62465093165817,3.1073054029304075
107,2023-09-16,Цай Хаан1ш жижиглэнгийн  ууттай MNG,349.0,20.0,16.770833333333332,13.5078125,13.343055555555555,17.818055555555556,7.0,7,0.0,20.0,10.891411949161954,14.774182008697741,141.0,102.0,5.225817991302259,9.108588050838046
108,2023-09-17,Цай Хаан1ш жижиглэнгийн  ууттай MNG,349.0,4.0,16.129166666666666,12.9609375,13.186111111111112,16.97222222222222,7.0,7,0.0,4.0,7.818719638204936,14.311312099358974,136.0,71.0,10.311312099358974,3.8187196382049358
109,2023-09-18,Цай Хаан1ш жижиглэнгийн  ууттай MNG,349.0,58.0,17.004166666666666,12.8984375,13.118055555555555,16.994444444444444,7.0,7,0.0,58.0,37.091790764790765,14.889817831773726,142.0,364.0,43.110182168226274,20.908209235209235
110,2023-09-19,Цай Хаан1ш жижиглэнгийн  ууттай MNG,349.0,43.0,16.579166666666666,13.697916666666666,13.77361111111111,17.281944444444445,7.0,7,0.0,43.0,32.21876010101009,14.880565093492992,142.0,315.0,28.11943490650701,10.78123989898991
111,2023-09-20,Цай Хаан1ш жижиглэнгийн  ууттай MNG,349.0,26.0,16.044444444444444,13.5078125,13.686111111111112,17.147222222222222,7.0,7,0.0,26.0,37.65136582861582,14.46550243724913,138.0,370.0,11.53449756275087,11.651365828615823
112,2023-09-21,Цай Хаан1ш жижиглэнгийн  ууттай MNG,349.0,24.0,16.322222222222223,13.53125,13.9625,17.086111111111112,7.0,7,0.0,24.0,21.078163752913746,14.742812658059211,140.0,204.0,9.257187341940789,2.9218362470862544
113,2023-09-22,Цай Хаан1ш жижиглэнгийн  ууттай MNG,349.0,25.0,16.004166666666666,13.0703125,13.927777777777777,16.855555555555554,7.0,7,0.0,25.0,33.74972051559551,14.44292392812019,137.0,330.0,10.55707607187981,8.749720515595513
114,2023-09-23,Цай Хаан1ш жижиглэнгийн  ууттай MNG,349.0,19.0,15.01388888888889,13.4296875,13.930555555555555,16.055555555555557,7.0,7,0.0,19.0,13.814611915861915,14.005390880310456,133.0,131.0,4.994609119689544,5.185388084138085
115,2023-09-24,Цай Хаан1ш жижиглэнгийн  ууттай MNG,349.0,25.0,14.043055555555556,13.0,13.743055555555555,14.854166666666666,7.0,7,0.0,25.0,15.322468448218444,13.438413783699549,127.0,146.0,11.561586216300451,9.677531551781556
116,2023-09-25,Цай Хаан1ш жижиглэнгийн  ууттай MNG,349.0,36.0,14.770833333333334,12.721354166666666,13.847222222222221,14.697222222222223,7.0,7,0.0,36.0,36.50937977300477,13.935271323552573,132.0,358.0,22.064728676447427,0.5093797730047669
117,2023-09-26,Цай Хаан1ш жижиглэнгийн  ууттай MNG,349.0,30.0,14.743055555555555,13.986979166666666,14.35138888888889,15.183333333333334,7.0,7,0.0,30.0,36.15522274947275,14.286314951709048,136.0,355.0,15.713685048290952,6.155222749472749
118,2023-09-27,Цай Хаан1ш жижиглэнгийн  ууттай MNG,349.0,40.0,14.530555555555555,13.880208333333334,14.5125,15.01388888888889,7.0,7,0.0,40.0,33.889890151515154,14.196392502441153,135.0,332.0,25.803607497558847,6.110109848484846
119,2023-09-28,Цай Хаан1ш жижиглэнгийн  ууттай MNG,349.0,30.0,14.697222222222223,14.614583333333334,14.609722222222222,14.256944444444445,7.0,7,0.0,30.0,33.96300747863248,14.78091874357309,141.0,333.0,15.21908125642691,3.963007478632477
120,2023-09-29,Цай Хаан1ш жижиглэнгийн  ууттай MNG,349.0,23.0,14.847222222222221,14.6484375,14.858333333333333,13.494444444444444,7.0,7,0.0,23.0,35.19183066933069,15.231743833910844,145.0,345.0,7.768256166089156,12.191830669330692
121,2023-09-30,Цай Хаан1ш жижиглэнгийн  ууттай MNG,349.0,7.0,14.105555555555556,14.783854166666666,15.229166666666666,13.343055555555555,7.0,7,0.0,7.0,12.609853535353537,14.935977811679562,142.0,119.0,7.935977811679562,5.609853535353537
122,2023-08-01,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,8.0,16.227777777777778,14.283854166666666,16.5125,13.847222222222221,7.0,7,0.0,8.0,16.71147494172494,16.469396566435417,158.0,160.0,8.469396566435417,8.71147494172494
123,2023-08-02,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,22.0,16.180555555555557,16.9765625,18.1625,13.5125,7.0,7,0.0,22.0,22.55552222777223,18.171979632413404,175.0,219.0,3.8280203675865963,0.5555222277722294
124,2023-08-03,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,6.0,16.1875,16.90625,18.156944444444445,13.363888888888889,7.0,7,0.0,6.0,22.882183435845203,18.222189708480563,175.0,222.0,12.222189708480563,16.882183435845203
125,2023-08-04,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,16.0,15.975,17.828125,18.41111111111111,13.356944444444444,7.0,7,0.0,16.0,17.708568542568543,18.554745762711864,179.0,170.0,2.554745762711864,1.7085685425685426
126,2023-08-05,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,17.0,15.25,18.190104166666668,18.415277777777778,13.306944444444444,7.0,7,0.0,17.0,8.345709679209682,18.226902446900112,175.0,76.0,1.2269024469001124,8.654290320790318
127,2023-08-06,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,4.0,14.980555555555556,18.130208333333332,17.906944444444445,12.870833333333334,7.0,7,0.0,4.0,7.987511377511378,18.053652600176253,174.0,73.0,14.053652600176253,3.987511377511378
128,2023-08-07,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,14.0,15.829166666666667,17.799479166666668,17.74861111111111,12.71111111111111,7.0,7,0.0,14.0,11.276562437562443,18.536476902817235,178.0,106.0,4.536476902817235,2.7234375624375566
129,2023-08-08,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,11.0,15.77361111111111,19.091145833333332,18.655555555555555,13.53888888888889,7.0,7,0.0,11.0,13.558099234099236,18.933370335225455,182.0,129.0,7.9333703352254545,2.5580992340992363
130,2023-08-09,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,18.0,15.770833333333334,21.888020833333332,18.39027777777778,15.204166666666667,7.0,7,0.0,18.0,11.927300338550335,18.98201369382022,183.0,112.0,0.9820136938202211,6.072699661449665
131,2023-08-10,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,17.0,15.786111111111111,19.005208333333332,17.319444444444443,14.906944444444445,7.0,7,0.0,17.0,16.41449933399933,17.674565896197603,170.0,157.0,0.6745658961976027,0.5855006660006694
132,2023-08-11,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,22.0,15.901388888888889,19.338541666666668,17.461111111111112,15.501388888888888,7.0,7,0.0,22.0,18.12566286491286,17.665981965972783,170.0,174.0,4.334018034027217,3.8743371350871385
133,2023-08-12,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,12.0,15.23611111111111,18.549479166666668,17.115277777777777,15.770833333333334,7.0,7,0.0,12.0,8.258481462981464,16.704517718883018,160.0,76.0,4.704517718883018,3.7415185370185355
134,2023-08-13,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,12.0,15.293055555555556,17.416666666666668,16.629166666666666,15.8875,7.0,7,0.0,12.0,9.000183205683207,16.174054440947636,155.0,83.0,4.174054440947636,2.999816794316793
135,2023-08-14,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,25.0,15.666666666666666,16.4609375,16.39027777777778,15.8375,7.0,7,0.0,25.0,21.336068729516096,16.07730921961326,154.0,206.0,8.922690780386741,3.6639312704839035
136,2023-08-15,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,12.0,15.55,18.078125,17.134722222222223,16.5125,7.0,7,0.0,12.0,19.498674866799863,16.512802879762805,158.0,188.0,4.5128028797628055,7.498674866799863
137,2023-08-16,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,30.0,15.055555555555555,17.8046875,17.154166666666665,18.1625,7.0,7,0.0,30.0,20.74810889110889,15.583754576259842,149.0,200.0,14.416245423740158,9.251891108891112
138,2023-08-17,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,13.0,15.216666666666667,15.395833333333334,15.723611111111111,18.156944444444445,7.0,7,0.0,13.0,22.40913245088245,14.651427146281138,140.0,217.0,1.6514271462811383,9.40913245088245
139,2023-08-18,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,13.0,15.234722222222222,15.6015625,16.898611111111112,18.41111111111111,7.0,7,0.0,13.0,17.563138999889,14.960266877315513,143.0,169.0,1.9602668773155134,4.563138999888999
140,2023-08-19,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,8.0,14.66388888888889,15.3984375,17.15,18.415277777777778,7.0,7,0.0,8.0,9.004196359196358,14.566854500297492,139.0,83.0,6.566854500297492,1.0041963591963583
141,2023-08-20,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,7.0,14.705555555555556,14.841145833333334,16.70277777777778,17.906944444444445,7.0,7,0.0,7.0,10.065029942279947,14.446831255870972,137.0,94.0,7.446831255870972,3.0650299422799474
142,2023-08-21,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,22.0,15.383333333333333,15.286458333333334,16.8625,17.74861111111111,7.0,7,0.0,22.0,19.32993093018092,15.12531488020711,144.0,186.0,6.87468511979289,2.6700690698190783
143,2023-08-22,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,26.0,15.436111111111112,16.6484375,17.491666666666667,18.655555555555555,7.0,7,0.0,26.0,22.794955086580075,15.48820858201393,148.0,221.0,10.51179141798607,3.2050449134199255
144,2023-08-23,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,21.0,15.284722222222221,16.276041666666668,17.268055555555556,18.39027777777778,7.0,7,0.0,21.0,17.5292691891442,15.284156232430412,146.0,168.0,5.715843767569588,3.4707308108558017
145,2023-08-24,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,15.0,15.120833333333334,16.888020833333332,17.40138888888889,17.319444444444443,7.0,7,0.0,15.0,15.443017787767785,15.674960551156108,150.0,147.0,0.6749605511561079,0.44301778776778455
146,2023-08-25,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,15.0,15.019444444444444,18.216145833333332,17.730555555555554,17.461111111111112,7.0,7,0.0,15.0,16.5706525974026,16.062783503133062,154.0,159.0,1.062783503133062,1.5706525974025993
147,2023-08-26,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,8.0,14.29861111111111,18.755208333333332,18.454166666666666,17.115277777777777,7.0,7,0.0,8.0,9.13048656898657,16.075743345212654,154.0,84.0,8.075743345212654,1.1304865689865693
148,2023-08-27,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,19.0,14.302777777777777,17.776041666666668,18.091666666666665,16.629166666666666,7.0,7,0.0,19.0,11.06416366966367,15.813766512848352,151.0,104.0,3.1862334871516484,7.935836330336331
149,2023-08-28,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,50.0,14.618055555555555,17.854166666666668,17.904166666666665,16.39027777777778,7.0,7,0.0,50.0,30.556296758796748,16.08361920835334,154.0,299.0,33.91638079164666,19.443703241203252
150,2023-08-29,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,23.0,14.780555555555555,18.526041666666668,18.181944444444444,17.134722222222223,7.0,7,0.0,23.0,21.34570393495393,16.243878022187097,155.0,206.0,6.756121977812903,1.6542960650460685
151,2023-08-30,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,18.0,14.708333333333334,18.328125,18.719444444444445,17.154166666666665,7.0,7,0.0,18.0,22.399312992563,16.29599045623836,156.0,217.0,1.7040095437616394,4.399312992563001
152,2023-08-31,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,24.0,14.536111111111111,18.268229166666668,19.15,15.723611111111111,7.0,7,0.0,24.0,24.831053529803533,16.85001526784049,162.0,241.0,7.14998473215951,0.8310535298035333
153,2023-09-01,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,23.0,14.797222222222222,19.158854166666668,19.069444444444443,16.898611111111112,7.0,7,0.0,23.0,29.08960411810412,16.844068567185374,161.0,284.0,6.155931432814626,6.08960411810412
154,2023-09-02,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,10.0,14.82638888888889,18.518229166666668,17.818055555555556,17.15,7.0,7,0.0,10.0,13.720892912642917,16.150346905875445,155.0,130.0,6.150346905875445,3.720892912642917
155,2023-09-03,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,2.0,14.73611111111111,17.1640625,16.97222222222222,16.70277777777778,7.0,7,0.0,2.0,12.473453504828507,15.547562255160114,148.0,118.0,13.547562255160114,10.473453504828507
156,2023-09-04,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,11.0,15.575,17.09375,16.994444444444444,16.8625,7.0,7,0.0,11.0,19.549138944388936,16.070751173708917,154.0,188.0,5.070751173708917,8.549138944388936
157,2023-09-05,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,13.0,15.91388888888889,17.760416666666668,17.281944444444445,17.491666666666667,7.0,7,0.0,13.0,17.79941206016206,16.403963874993384,157.0,171.0,3.4039638749933836,4.799412060162059
158,2023-09-06,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,5.0,15.6375,18.950520833333332,17.147222222222222,17.268055555555556,7.0,7,0.0,5.0,17.649310530972297,16.59162433141639,159.0,169.0,11.59162433141639,12.649310530972297
159,2023-09-07,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,17.0,16.181944444444444,19.8046875,17.086111111111112,17.40138888888889,7.0,7,0.0,17.0,13.714781787656788,17.16112116279121,165.0,130.0,0.16112116279121125,3.285218212343212
160,2023-09-08,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,37.0,16.706944444444446,20.015625,16.855555555555554,17.730555555555554,7.0,7,0.0,37.0,18.19102910161733,17.40321827075391,167.0,175.0,19.59678172924609,18.80897089838267
161,2023-09-09,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,12.0,17.166666666666668,18.380208333333332,16.055555555555557,18.454166666666666,7.0,7,0.0,12.0,9.027723970473971,16.8140296906751,161.0,83.0,4.814029690675099,2.9722760295260287
162,2023-09-10,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,16.0,17.240277777777777,15.9765625,14.854166666666666,18.091666666666665,7.0,7,0.0,16.0,8.158197746697748,16.00346243010773,153.0,75.0,0.0034624301077315067,7.841802253302252
163,2023-09-11,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,17.0,17.681944444444444,15.71875,14.697222222222223,17.904166666666665,7.0,7,0.0,17.0,19.63182778332778,16.24833650091795,155.0,189.0,0.7516634990820492,2.631827783327779
164,2023-09-12,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,28.0,17.81111111111111,16.6875,15.183333333333334,18.181944444444444,7.0,7,0.0,28.0,21.90188375513375,16.64838468328538,159.0,212.0,11.351615316714621,6.098116244866251
165,2023-09-13,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,27.0,17.508333333333333,16.5859375,15.01388888888889,18.719444444444445,7.0,7,0.0,27.0,27.284571511821515,16.246647646473264,155.0,266.0,10.753352353526736,0.28457151182151463
166,2023-09-14,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,21.0,17.38888888888889,15.265625,14.256944444444445,19.15,7.0,7,0.0,21.0,28.21500749250751,15.581744429032494,149.0,275.0,5.418255570967506,7.21500749250751
167,2023-09-15,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,22.0,17.729166666666668,13.966145833333334,13.494444444444444,19.069444444444443,7.0,7,0.0,22.0,24.01657878232878,15.37534906834183,147.0,233.0,6.62465093165817,2.0165787823287786
168,2023-09-16,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,8.0,16.770833333333332,13.5078125,13.343055555555555,17.818055555555556,7.0,7,0.0,8.0,12.281435758685756,14.774182008697741,141.0,116.0,6.774182008697741,4.281435758685756
169,2023-09-17,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,0.0,16.129166666666666,12.9609375,13.186111111111112,16.97222222222222,7.0,7,0.0,0.0,10.175855339105338,14.311312099358974,136.0,95.0,14.311312099358974,10.175855339105338
170,2023-09-18,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,0.0,17.004166666666666,12.8984375,13.118055555555555,16.994444444444444,7.0,7,0.0,0.0,14.911743506493506,14.889817831773726,142.0,142.0,14.889817831773726,14.911743506493506
171,2023-09-19,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,0.0,16.579166666666666,13.697916666666666,13.77361111111111,17.281944444444445,7.0,7,0.0,0.0,14.746200577200574,14.880565093492992,142.0,140.0,14.880565093492992,14.746200577200574
172,2023-09-20,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,31.0,16.044444444444444,13.5078125,13.686111111111112,17.147222222222222,7.0,7,0.0,31.0,21.51443257559434,14.46550243724913,138.0,208.0,16.53449756275087,9.485567424405659
173,2023-09-21,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,28.0,16.322222222222223,13.53125,13.9625,17.086111111111112,7.0,7,0.0,28.0,25.354625327287096,14.742812658059211,140.0,247.0,13.257187341940789,2.6453746727129044
174,2023-09-22,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,1.0,16.004166666666666,13.0703125,13.927777777777777,16.855555555555554,7.0,7,0.0,1.0,15.88550281091458,14.44292392812019,137.0,152.0,13.44292392812019,14.88550281091458
175,2023-09-23,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,0.0,15.01388888888889,13.4296875,13.930555555555555,16.055555555555557,7.0,7,0.0,0.0,4.077959873459874,14.005390880310456,133.0,34.0,14.005390880310456,4.077959873459874
176,2023-09-24,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,4.0,14.043055555555556,13.0,13.743055555555555,14.854166666666666,7.0,7,0.0,4.0,4.986833610833611,13.438413783699549,127.0,43.0,9.438413783699549,0.9868336108336111
177,2023-09-25,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,39.0,14.770833333333334,12.721354166666666,13.847222222222221,14.697222222222223,7.0,7,0.0,39.0,21.574095543345543,13.935271323552573,132.0,209.0,25.064728676447427,17.425904456654457
178,2023-09-26,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,41.0,14.743055555555555,13.986979166666666,14.35138888888889,15.183333333333334,7.0,7,0.0,41.0,38.04380086580087,14.286314951709048,136.0,373.0,26.71368504829095,2.9561991341991316
179,2023-09-27,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,37.0,14.530555555555555,13.880208333333334,14.5125,15.01388888888889,7.0,7,0.0,37.0,23.192562770562773,14.196392502441153,135.0,225.0,22.803607497558847,13.807437229437227
180,2023-09-28,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,57.0,14.697222222222223,14.614583333333334,14.609722222222222,14.256944444444445,7.0,7,0.0,57.0,25.92999250749251,14.78091874357309,141.0,252.0,42.21908125642691,31.07000749250749
181,2023-09-29,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,24.0,14.847222222222221,14.6484375,14.858333333333333,13.494444444444444,7.0,7,0.0,24.0,31.943465118215137,15.231743833910844,145.0,312.0,8.768256166089156,7.943465118215137
182,2023-09-30,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,29.0,14.105555555555556,14.783854166666666,15.229166666666666,13.343055555555555,7.0,7,0.0,29.0,14.645390873015872,14.935977811679562,142.0,139.0,14.064022188320438,14.354609126984128
183,2023-08-01,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,8.0,16.227777777777778,14.283854166666666,16.5125,13.847222222222221,12.0,14,30.0,8.0,16.346055824292666,16.469396566435417,236.0,234.0,8.469396566435417,8.346055824292666
184,2023-08-02,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,4.0,16.180555555555557,16.9765625,18.1625,13.5125,12.0,14,46.0,4.0,11.550255133755131,18.171979632413404,249.0,136.0,14.171979632413404,7.550255133755131
185,2023-08-03,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,11.0,16.1875,16.90625,18.156944444444445,13.363888888888889,12.0,14,35.0,11.0,15.210394744144754,18.222189708480563,261.0,210.0,7.222189708480563,4.210394744144754
186,2023-08-04,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,6.0,15.975,17.828125,18.41111111111111,13.356944444444444,12.0,14,46.0,6.0,8.550234903984899,18.554745762711864,255.0,85.0,12.554745762711864,2.550234903984899
187,2023-08-05,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,1.0,15.25,18.190104166666668,18.415277777777778,13.306944444444444,12.0,14,45.0,1.0,1.18753354978355,18.226902446900112,251.0,-39.0,17.226902446900112,0.18753354978354997
188,2023-08-06,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,0.0,14.980555555555556,18.130208333333332,17.906944444444445,12.870833333333334,12.0,14,45.0,0.0,0.8086873959373964,18.053652600176253,248.0,-45.0,18.053652600176253,0.8086873959373964
189,2023-08-07,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,8.0,15.829166666666667,17.799479166666668,17.74861111111111,12.71111111111111,12.0,14,56.0,8.0,6.985171855921858,18.536476902817235,245.0,49.0,10.536476902817235,1.014828144078142
190,2023-08-08,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,4.0,15.77361111111111,19.091145833333332,18.655555555555555,13.53888888888889,12.0,14,52.0,4.0,5.757066766566766,18.933370335225455,256.0,32.0,14.933370335225455,1.7570667665667656
191,2023-08-09,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,6.0,15.770833333333334,21.888020833333332,18.39027777777778,15.204166666666667,12.0,14,46.0,6.0,7.835855949605948,18.98201369382022,263.0,73.0,12.982013693820221,1.8358559496059481
192,2023-08-10,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,7.0,15.786111111111111,19.005208333333332,17.319444444444443,14.906944444444445,12.0,14,39.0,7.0,4.074126123876123,17.674565896197603,247.0,16.0,10.674565896197603,2.9258738761238767
193,2023-08-11,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,6.0,15.901388888888889,19.338541666666668,17.461111111111112,15.501388888888888,12.0,14,53.0,6.0,5.0569264909926686,17.665981965972783,233.0,19.0,11.665981965972783,0.9430735090073314
194,2023-08-12,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,5.0,15.23611111111111,18.549479166666668,17.115277777777777,15.770833333333334,12.0,14,48.0,5.0,1.7061850094350095,16.704517718883018,222.0,-33.0,11.704517718883018,3.2938149905649903
195,2023-08-13,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,0.0,15.293055555555556,17.416666666666668,16.629166666666666,15.8875,12.0,14,48.0,0.0,1.2901045621045626,16.174054440947636,213.0,-40.0,16.174054440947636,1.2901045621045626
196,2023-08-14,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,7.0,15.666666666666666,16.4609375,16.39027777777778,15.8375,12.0,14,41.0,7.0,5.711263902763904,16.07730921961326,218.0,42.0,9.077309219613259,1.2887360972360957
197,2023-08-15,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,6.0,15.55,18.078125,17.134722222222223,16.5125,12.0,14,35.0,6.0,5.663038544788546,16.512802879762805,232.0,47.0,10.512802879762805,0.33696145521145393
198,2023-08-16,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,13.0,15.055555555555555,17.8046875,17.154166666666665,18.1625,12.0,14,42.0,13.0,11.592001304251308,15.583754576259842,209.0,141.0,2.5837545762598424,1.4079986957486916
199,2023-08-17,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,7.0,15.216666666666667,15.395833333333334,15.723611111111111,18.156944444444445,12.0,14,35.0,7.0,6.86567521367521,14.651427146281138,200.0,68.0,7.651427146281138,0.1343247863247896
200,2023-08-18,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,4.0,15.234722222222222,15.6015625,16.898611111111112,18.41111111111111,12.0,14,38.0,4.0,6.464235250860249,14.960266877315513,202.0,58.0,10.960266877315513,2.4642352508602494
201,2023-08-19,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,2.0,14.66388888888889,15.3984375,17.15,18.415277777777778,12.0,14,36.0,2.0,1.6210877733377738,14.566854500297492,198.0,-22.0,12.566854500297492,0.37891222666222624
202,2023-08-20,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,1.0,14.705555555555556,14.841145833333334,16.70277777777778,17.906944444444445,12.0,14,35.0,1.0,0.9331053391053395,14.446831255870972,197.0,-33.0,13.446831255870972,0.06689466089466045
203,2023-08-21,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,19.0,15.383333333333333,15.286458333333334,16.8625,17.74861111111111,12.0,14,36.0,19.0,12.504571012321014,15.12531488020711,207.0,163.0,3.8746851197928898,6.495428987678986
